"";"RMSE";"Rsquared";"Resample";"n_vars"
"387";3607,2527918425;0,000669662456522484;"Fold2.Rep078";1
"388";2946,38829330246;0,000507296729488538;"Fold3.Rep078";1
"389";1963,36754594088;0,00148206767704629;"Fold4.Rep078";1
"390";1277,73930149833;0,000545362773856595;"Fold5.Rep078";1
"391";4138,09358714727;0,000452861029555182;"Fold1.Rep079";1
"392";2366,97208029283;4,33059703086779e-06;"Fold2.Rep079";1
"393";1159,20811287755;0,00283174241076123;"Fold3.Rep079";1
"394";1926,46489435734;0,00045947271751919;"Fold4.Rep079";1
"395";1119,65148125382;0,000940500124815964;"Fold5.Rep079";1
"396";1117,73263355927;0,00159077158284689;"Fold1.Rep080";1
"397";1471,91113242829;0,000772188850156641;"Fold2.Rep080";1
"398";3408,10443489448;2,2069773517925e-05;"Fold3.Rep080";1
"399";2179,81624924684;0,000969017574304079;"Fold4.Rep080";1
"400";3040,7446955364;0,000331707207372177;"Fold5.Rep080";1
"401";3427,81253183198;0,000192551512396256;"Fold1.Rep081";1
"402";1398,67083446599;0,000110947542388696;"Fold2.Rep081";1
"403";3459,09226124046;0,000684539321627163;"Fold3.Rep081";1
"404";1372,86479295886;0,000667990956520543;"Fold4.Rep081";1
"405";1216,68904408623;0,00302927227826514;"Fold5.Rep081";1
"406";1264,40233513545;0,00169782385537625;"Fold1.Rep082";1
"407";3013,07741276171;9,06341678090479e-07;"Fold2.Rep082";1
"408";3052,11425798953;0,000451422238416032;"Fold3.Rep082";1
"409";1293,40961271065;0,00237587244140098;"Fold4.Rep082";1
"410";2713,08632023155;0,000400939151019357;"Fold5.Rep082";1
"411";2141,74795684943;0,000240983909005557;"Fold1.Rep083";1
"412";1146,32117940382;0,00198938760040884;"Fold2.Rep083";1
"413";1051,54597026309;0,00300755295359297;"Fold3.Rep083";1
"414";3571,88282513349;0,00039114803568676;"Fold4.Rep083";1
"415";3045,09926568086;0,000675132014223986;"Fold5.Rep083";1
"416";2908,66624253944;0,000317984072879915;"Fold1.Rep084";1
